run_index,y_pred,variance
2,6.3431,1.4092
2,6.3849,1.4547
2,6.4233,1.498
2,6.4607,1.5386
2,6.4988,1.5759
2,6.5388,1.6091
2,6.5807,1.6373
2,6.6237,1.6598
2,6.6663,1.6763
2,6.7071,1.6868
2,6.745,1.6916
2,6.78,1.6916
2,6.8132,1.6877
2,6.8465,1.681
2,6.8825,1.6726
2,6.9236,1.6638
2,6.9714,1.6558
2,7.0268,1.6497
2,7.0889,1.6464
2,7.1562,1.6467
2,7.226,1.6511
2,7.2959,1.6595
2,7.3634,1.6719
2,7.4271,1.6875
2,7.4862,1.7056
2,7.5409,1.7251
2,7.592,1.7449
2,7.6406,1.7637
2,7.6882,1.7799
2,7.7363,1.7924
2,7.7864,1.8001
2,7.8403,1.8023
2,7.8997,1.7993
2,7.9663,1.7922
2,8.0412,1.7829
2,8.1252,1.7743
2,8.2178,1.7693
2,8.3174,1.7711
2,8.4214,1.7821
2,8.5264,1.8039
2,8.6283,1.8368
2,8.7232,1.8801
2,8.8077,1.9325
2,8.879,1.9916
2,8.935,2.0551
2,8.9748,2.1204
2,8.9976,2.1856
2,9.0035,2.2486
2,8.9931,2.3082
2,8.9675,2.3635
2,8.9285,2.4142
2,8.8785,2.4606
2,8.8205,2.503
2,8.7578,2.5422
2,8.6939,2.5788
2,8.6318,2.6128
2,8.5737,2.6441
2,8.5212,2.6718
2,8.4747,2.6946
2,8.4338,2.7111
2,8.3973,2.72
2,8.3635,2.721
2,8.3306,2.7142
2,8.2962,2.701
2,8.2581,2.6837
2,8.2143,2.6652
2,8.1626,2.6483
2,8.1014,2.6358
2,8.0298,2.6295
2,7.9474,2.6304
2,7.8549,2.6381
2,7.7538,2.6509
2,7.6467,2.6663
2,7.5367,2.681
2,7.4271,2.6916
2,7.3212,2.6948
2,7.2214,2.6879
2,7.1292,2.6691
2,7.0447,2.6378
2,6.9666,2.5944
2,6.8922,2.5404
2,6.8181,2.4782
2,6.7405,2.4107
2,6.6564,2.3411
2,6.5641,2.2726
2,6.4639,2.2079
2,6.3583,2.1496
2,6.2515,2.0995
2,6.149,2.0586
2,6.056,2.0275
2,5.9772,2.0061
2,5.915,1.9935
2,5.8698,1.9885
2,5.8399,1.9894
2,5.8222,1.9944
2,5.813,2.0014
2,5.8089,2.0082
2,5.8077,2.013
2,5.808,2.014
2,5.8093,2.0096
2,5.811,1.9985
2,5.8117,1.9797
2,5.8092,1.9526
2,5.7999,1.9168
2,5.7796,1.8723
2,5.7441,1.8195
2,5.6903,1.759
2,5.6169,1.6916
2,5.5247,1.6186
2,5.4168,1.5414
2,5.2975,1.4613
2,5.1721,1.38
2,5.0458,1.2991
2,4.9233,1.2202
2,4.8083,1.1449
2,4.7034,1.0746
2,4.6105,1.0105
2,4.5305,0.95349
2,4.4637,0.90415
2,4.4091,0.86237
2,4.3649,0.82751
2,4.3278,0.79839
2,4.2933,0.77343
2,4.2559,0.75094
2,4.2103,0.72941
2,4.1519,0.70781
2,4.0777,0.68589
2,3.9876,0.66419
2,3.8839,0.64401
2,3.7717,0.62715
2,3.658,0.61556
2,3.5505,0.61096
2,3.4564,0.61445
2,3.3812,0.62635
2,3.3283,0.64604
2,3.2982,0.67211
2,3.2888,0.70258
2,3.2962,0.73519
2,3.3151,0.76774
2,3.34,0.79835
2,3.3658,0.82566
2,3.3886,0.84889
2,3.4057,0.8678
2,3.4163,0.88258
2,3.4208,0.89371
2,3.4205,0.90184
2,3.4173,0.90765
2,3.4135,0.91174
2,3.4109,0.91461
2,3.411,0.91657
2,3.4149,0.91773
2,3.4234,0.91799
2,3.437,0.91711
2,3.4567,0.91474
2,3.4836,0.9106
2,3.5196,0.90459
2,3.5666,0.89702
2,3.6268,0.88863
2,3.7022,0.88067
2,3.7941,0.87474
2,3.9029,0.87259
2,4.0278,0.8758
2,4.1668,0.88548
2,4.3167,0.902
2,4.4735,0.9249
2,4.6328,0.95293
2,4.7897,0.98426
2,4.94,1.0168
2,5.0795,1.0484
2,5.2052,1.0775
2,5.315,1.1027
2,5.4079,1.1236
2,5.4843,1.1401
2,5.5453,1.1527
2,5.5926,1.1619
2,5.6284,1.1687
2,5.6546,1.174
2,5.6728,1.1783
2,5.684,1.1822
2,5.6891,1.1861
2,5.6892,1.1898
2,5.6859,1.1932
2,5.6818,1.1959
2,5.6806,1.1973
2,5.6869,1.1971
2,5.705,1.1951
2,5.7385,1.1912
2,5.7893,1.1858
2,5.8571,1.1797
2,5.9389,1.1736
2,6.03,1.1682
2,6.1243,1.1639
2,6.216,1.1609
2,6.3,1.1585
2,6.373,1.1558
2,6.4332,1.1513
2,6.4804,1.1434
2,6.5151,1.1305
2,6.5379,1.1113
2,6.5491,1.0849
2,6.5483,1.0512
2,6.5351,1.0109
2,6.5094,0.96525
2,6.4716,0.9163
2,6.4236,0.86656
2,6.3684,0.81888
2,6.3098,0.77606
2,6.2525,0.74067
2,6.2005,0.71467
2,6.1572,0.69924
2,6.1245,0.69458
2,6.1031,0.69986
2,6.0923,0.71336
2,6.0904,0.73266
2,6.0949,0.75498
2,6.1032,0.77753
2,6.1124,0.79792
2,6.1199,0.81442
2,6.1229,0.82619
2,6.119,0.83328
2,6.1057,0.83662
2,6.0812,0.83769
2,6.0442,0.83828
2,5.9942,0.84008
2,5.9325,0.84441
2,5.862,0.85191
2,5.7873,0.86251
2,5.7143,0.8754
2,5.6495,0.88923
2,5.5988,0.9024
2,5.5661,0.9133
2,5.5525,0.92065
2,5.5558,0.92366
2,5.5708,0.9221
2,5.59,0.91626
2,5.6055,0.90689
2,5.6107,0.89492
2,5.6011,0.88136
2,5.5759,0.86709
2,5.5369,0.85277
2,5.4882,0.83878
2,5.4349,0.82525
2,5.3811,0.81205
2,5.3298,0.79891
2,5.2821,0.78553
2,5.2379,0.77158
2,5.1964,0.75688
2,5.1574,0.74142
2,5.1216,0.72534
2,5.0907,0.70898
2,5.067,0.69272
2,5.0525,0.67699
2,5.0482,0.6621
2,5.0537,0.64822
2,5.0667,0.63536
2,5.0843,0.62337
2,5.1027,0.61205
2,5.1185,0.60118
2,5.1291,0.59057
2,5.133,0.58009
2,5.1294,0.56958
2,5.1183,0.55889
2,5.1002,0.54777
2,5.0754,0.53593
2,5.0451,0.52308
2,5.0103,0.50899
2,4.9733,0.49367
2,4.9367,0.47741
2,4.9042,0.4608
2,4.8797,0.44471
2,4.8672,0.4301
2,4.8699,0.41788
2,4.8899,0.40872
2,4.9273,0.40291
2,4.9808,0.4003
2,5.047,0.40036
2,5.1219,0.40226
2,5.2007,0.40503
2,5.2794,0.40773
2,5.3551,0.40958
2,5.4266,0.41001
2,5.4941,0.40873
2,5.559,0.40572
2,5.6228,0.40117
2,5.6867,0.39545
2,5.751,0.38906
2,5.8148,0.38256
2,5.8771,0.37653
2,5.9369,0.37146
2,5.9946,0.36773
2,6.0516,0.36556
2,6.111,0.36494
2,6.1763,0.36567
2,6.2504,0.3674
2,6.3344,0.36969
2,6.4271,0.37207
2,6.525,0.3742
2,6.6229,0.37585
2,6.715,0.37699
2,6.7965,0.3778
2,6.8642,0.37859
2,6.9172,0.37978
2,6.9562,0.38185
2,6.9837,0.38523
2,7.0023,0.39031
2,7.0149,0.39741
2,7.0239,0.4068
2,7.0313,0.41875
2,7.0385,0.43362
2,7.0467,0.45193
2,7.0562,0.4744
2,7.0667,0.50196
2,7.0764,0.5357
2,7.0822,0.57667
2,7.08,0.62577
2,7.0649,0.68346
2,7.0319,0.74959
2,6.9767,0.82328
2,6.8966,0.90291
2,6.7905,0.98621
2,6.6599,1.0705
2,6.5089,1.1528
2,6.3444,1.2303
2,6.1753,1.3006
2,6.0123,1.3616
2,5.8652,1.4121
2,5.7418,1.4516
2,5.6452,1.48
2,5.5727,1.4982
2,5.5162,1.5074
2,5.4635,1.5094
2,5.4013,1.5058
2,5.3194,1.4986
2,5.2134,1.4896
2,5.0859,1.4802
2,4.9458,1.4718
2,4.8051,1.4656
2,4.6749,1.4626
2,4.5616,1.4644
2,4.4653,1.4725
2,4.3806,1.4891
2,4.2998,1.5169
2,4.218,1.5591
2,4.1363,1.6187
2,4.0647,1.6989
2,4.0198,1.8022
2,4.0215,1.9299
2,4.0871,2.0827
2,4.2264,2.2594
2,4.4382,2.4579
2,4.7109,2.6748
2,5.0256,2.9058
2,5.3605,3.1465
2,5.6965,3.3923
2,6.0202,3.6393
2,6.3249,3.8843
2,6.6094,4.1247
2,6.8757,4.3592
2,7.1259,4.5865
2,7.3613,4.8058
2,7.5816,5.0159
2,7.7866,5.2155
2,7.9769,5.4026
2,8.1547,5.5749
2,8.3236,5.7298
2,8.4867,5.8654
2,8.6455,5.9802
2,8.7977,6.0741
2,8.9382,6.1484
2,9.0593,6.2057
2,9.1536,6.25
2,9.2159,6.2858
2,9.2447,6.3179
2,9.2432,6.3504
2,9.2189,6.3866
2,9.1825,6.4286
2,9.1465,6.4769
2,9.124,6.5305
2,9.1274,6.5875
2,9.1673,6.645
2,9.2502,6.6996
2,9.3774,6.7477
2,9.5432,6.7859
2,9.7345,6.8114
2,9.9323,6.8219
2,10.115,6.8163
2,10.26,6.7945
2,10.353,6.7575
2,10.387,6.7072
2,10.362,6.6463
2,10.287,6.5781
2,10.175,6.5055
2,10.037,6.4315
2,9.8804,6.3583
2,9.7095,6.2874
2,9.5244,6.2198
2,9.3256,6.1556
2,9.1168,6.095
2,8.9064,6.0382
2,8.7069,5.9853
2,8.5321,5.9368
2,8.3937,5.893
2,8.2981,5.854
2,8.2458,5.8193
2,8.2319,5.7875
2,8.25,5.7562
2,8.2943,5.7221
2,8.3626,5.681
2,8.4554,5.6284
2,8.5736,5.5597
2,8.7152,5.4706
2,8.8725,5.358
2,9.0309,5.2196
2,9.1714,5.0547
2,9.274,4.8643
2,9.3234,4.6506
2,9.3125,4.4177
2,9.2445,4.1704
2,9.1313,3.9147
2,8.9901,3.6569
2,8.8388,3.4033
2,8.6924,3.1598
2,8.5609,2.9312
2,8.4493,2.721
2,8.3594,2.5314
2,8.2918,2.363
2,8.2469,2.2151
2,8.2248,2.0866
2,8.2245,1.9759
2,8.2419,1.8817
2,8.2698,1.8034
2,8.2978,1.7413
2,8.3152,1.6962
2,8.3128,1.6691
2,8.2858,1.6606
2,8.2347,1.6708
2,8.1651,1.6984
2,8.0852,1.741
2,8.0038,1.7954
2,7.9281,1.8574
2,7.8626,1.923
2,7.8092,1.9883
2,7.7683,2.0502
2,7.7399,2.1064
2,7.724,2.1557
2,7.7205,2.1976
2,7.7286,2.2324
2,7.7452,2.261
2,7.7651,2.2846
2,7.781,2.3045
2,7.7848,2.3224
2,7.7696,2.3392
2,7.7306,2.3557
2,7.6665,2.3716
2,7.579,2.3856
2,7.4717,2.3955
2,7.3492,2.3982
2,7.2159,2.3906
2,7.0753,2.3697
2,6.9303,2.3335
2,6.7829,2.2817
2,6.6345,2.216
2,6.4862,2.1395
2,6.3384,2.0573
2,6.1906,1.9748
2,6.0418,1.8979
2,5.8913,1.8315
2,5.7394,1.7794
2,5.5884,1.7439
2,5.4433,1.7258
2,5.3117,1.7244
2,5.202,1.7382
2,5.1224,1.7649
2,5.0784,1.8018
2,5.0721,1.8461
2,5.1012,1.8949
2,5.1595,1.9453
2,5.2382,1.9945
2,5.3272,2.0401
2,5.4162,2.0799
2,5.4959,2.1123
2,5.5587,2.1365
2,5.5995,2.1526
2,5.6161,2.1613
2,5.6096,2.1641
2,5.5847,2.1626
2,5.5496,2.1587
2,5.514,2.1535
2,5.4883,2.1479
2,5.4807,2.1419
2,5.4957,2.1349
2,5.5335,2.1263
2,5.5899,2.115
2,5.6581,2.1005
2,5.7305,2.0825
2,5.8009,2.0608
2,5.8657,2.0351
2,5.9236,2.0049
2,5.9754,1.9686
2,6.0223,1.9243
2,6.0652,1.8695
2,6.1046,1.8017
2,6.141,1.7193
2,6.1758,1.6222
2,6.2122,1.5122
2,6.2554,1.3931
2,6.3112,1.2706
2,6.3839,1.151
2,6.4747,1.0407
2,6.5799,0.94484
2,6.6913,0.8667
2,6.7975,0.80727
2,6.8872,0.76537
2,6.952,0.73816
2,6.9892,0.72183
2,7.0028,0.71239
2,7.0023,0.7063
2,7.0003,0.70079
2,7.0091,0.69404
2,7.0376,0.68504
2,7.0897,0.67346
2,7.1635,0.65943
2,7.2529,0.64339
2,7.35,0.62601
2,7.4469,0.60813
2,7.5381,0.59073
2,7.6207,0.57481
2,7.6944,0.56129
2,7.7604,0.55083
2,7.8197,0.54378
2,7.8721,0.54013
2,7.916,0.53969
2,7.9483,0.54221
2,7.9656,0.54767
2,7.9645,0.55626
2,7.9435,0.56841
2,7.9025,0.58443
2,7.8429,0.60424
2,7.7676,0.62698
2,7.6795,0.65089
2,7.5819,0.67341
2,7.4776,0.69165
2,7.3695,0.70296
2,7.2611,0.70566
2,7.1569,0.69951
2,7.0624,0.6859
2,6.9837,0.66763
2,6.9262,0.64824
2,6.8933,0.63126
2,6.8845,0.61939
2,6.8949,0.61401
2,6.915,0.61501
2,6.9321,0.62112
2,6.9327,0.63045
2,6.9048,0.64126
2,6.8408,0.65257
2,6.7385,0.6645
2,6.6019,0.67832
2,6.4393,0.69618
2,6.2617,0.72067
2,6.0802,0.75437
2,5.9039,0.79949
2,5.7388,0.85775
2,5.5874,0.93028
2,5.4501,1.0176
2,5.3263,1.1195
2,5.2159,1.2348
2,5.12,1.3609
2,5.0419,1.4934
2,4.9859,1.6257
2,4.9568,1.7497
2,4.9592,1.8561
2,4.9958,1.9356
2,5.0678,1.981
2,5.1742,1.9878
2,5.3121,1.9563
2,5.4775,1.891
2,5.6652,1.8011
2,5.8694,1.6986
2,6.0834,1.5969
2,6.2996,1.5089
2,6.5085,1.4452
2,6.6994,1.4127
2,6.8596,1.4145
2,6.976,1.4498
2,7.036,1.5148
2,7.0299,1.6043
2,6.953,1.7125
2,6.8071,1.8342
2,6.6012,1.9654
2,6.3503,2.1034
2,6.0732,2.2466
2,5.7889,2.3942
2,5.5129,2.5453
2,5.2546,2.6988
2,5.0161,2.8532
2,4.7932,3.006
2,4.5783,3.1543
2,4.3643,3.2947
2,4.1482,3.4237
2,3.9332,3.5379
2,3.7289,3.6342
2,3.5494,3.7102
2,3.4087,3.7638
2,3.3174,3.7938
2,3.2785,3.7995
2,3.286,3.7812
2,3.326,3.7398
2,3.3784,3.6773
2,3.4217,3.5965
2,3.4366,3.5009
2,3.4091,3.3951
2,3.3323,3.284
2,3.2062,3.1733
2,3.0372,3.0687
2,2.8354,2.9758
2,2.6135,2.8998
2,2.3848,2.8447
2,2.1621,2.8136
2,1.9573,2.8079
2,1.7805,2.8276
2,1.6392,2.871
2,1.538,2.9351
2,1.4775,3.016
2,1.4545,3.1094
2,1.4623,3.2112
2,1.4919,3.3175
2,1.5336,3.4249
2,1.5787,3.5305
2,1.6216,3.6315
2,1.6598,3.7253
2,1.6947,3.8091
2,1.7302,3.8799
2,1.7717,3.9348
2,1.8243,3.9715
2,1.8918,3.9887
2,1.9759,3.9864
2,2.0766,3.9662
2,2.1921,3.9314
2,2.3196,3.8867
2,2.4559,3.8374
2,2.5975,3.789
2,2.7403,3.7466
2,2.8801,3.7143
2,3.0119,3.6946
2,3.1306,3.6891
2,3.2316,3.6982
2,3.3116,3.7215
2,3.3694,3.7586
2,3.4062,3.8088
2,3.4254,3.8717
2,3.4317,3.9467
2,3.4299,4.0332
2,3.4236,4.1302
2,3.4147,4.2358
2,3.4036,4.3478
2,3.3895,4.4627
2,3.3718,4.5767
2,3.3514,4.6853
2,3.3309,4.7842
2,3.3141,4.8686
2,3.3054,4.9346
2,3.3078,4.9785
2,3.3213,4.9976
2,3.3425,4.9903
2,3.3646,4.9562
2,3.3787,4.8962
3,4.7036,0.7961
3,4.7131,0.74957
3,4.7,0.70726
3,4.6669,0.66809
3,4.6189,0.63081
3,4.5618,0.59431
3,4.5015,0.55787
3,4.4426,0.52132
3,4.3884,0.48512
3,4.3409,0.45025
3,4.3019,0.418
3,4.2731,0.38962
3,4.2567,0.36614
3,4.255,0.3481
3,4.2696,0.33549
3,4.3007,0.32782
3,4.3462,0.32422
3,4.4021,0.32364
3,4.4628,0.32502
3,4.5224,0.32743
3,4.576,0.33012
3,4.6215,0.33255
3,4.6597,0.33437
3,4.6941,0.33535
3,4.7307,0.33538
3,4.7759,0.33443
3,4.8359,0.33257
3,4.9152,0.32995
3,5.0165,0.32678
3,5.1404,0.32332
3,5.286,0.31977
3,5.451,0.31632
3,5.6323,0.31314
3,5.8262,0.31046
3,6.0284,0.30876
3,6.2346,0.30888
3,6.4405,0.31227
3,6.6423,0.32096
3,6.8372,0.33751
3,7.0236,0.3647
3,7.201,0.40519
3,7.3701,0.46095
3,7.5323,0.53291
3,7.6895,0.62065
3,7.844,0.72232
3,7.9981,0.83491
3,8.1543,0.95452
3,8.3143,1.0769
3,8.4788,1.1979
3,8.6466,1.3139
3,8.8141,1.4219
3,8.9751,1.5201
3,9.122,1.6079
3,9.2466,1.6856
3,9.3425,1.7549
3,9.4062,1.8182
3,9.4385,1.8785
3,9.4441,1.9386
3,9.4301,2.0011
3,9.4041,2.0672
3,9.3722,2.1371
3,9.3378,2.2095
3,9.3011,2.282
3,9.2605,2.3517
3,9.2138,2.416
3,9.16,2.4724
3,9.1002,2.5199
3,9.0375,2.558
3,8.9757,2.5873
3,8.9182,2.6088
3,8.8668,2.6233
3,8.821,2.6317
3,8.7789,2.6344
3,8.7378,2.6313
3,8.6953,2.6224
3,8.6502,2.6075
3,8.6016,2.5865
3,8.5485,2.5597
3,8.4885,2.5275
3,8.4168,2.4906
3,8.3268,2.4502
3,8.2106,2.4077
3,8.0615,2.3649
3,7.8747,2.3239
3,7.6492,2.2869
3,7.3874,2.2559
3,7.0945,2.2326
3,6.7779,2.2179
3,6.4457,2.2119
3,6.1068,2.2141
3,5.7707,2.2232
3,5.4473,2.2376
3,5.1469,2.2556
3,4.8785,2.2752
3,4.6478,2.2944
3,4.4558,2.3111
3,4.2968,2.3228
3,4.159,2.3271
3,4.0272,2.3222
3,3.8858,2.307
3,3.7233,2.2819
3,3.5355,2.2493
3,3.3262,2.2132
3,3.106,2.1789
3,2.8891,2.1518
3,2.689,2.1365
3,2.5151,2.1359
3,2.3714,2.1501
3,2.2569,2.1768
3,2.168,2.2115
3,2.1017,2.2485
3,2.0572,2.282
3,2.0364,2.3064
3,2.0425,2.3175
3,2.0772,2.312
3,2.1385,2.2879
3,2.2193,2.2438
3,2.3084,2.1799
3,2.3932,2.0971
3,2.4627,1.9982
3,2.5108,1.8874
3,2.5373,1.7703
3,2.5477,1.6529
3,2.5508,1.5406
3,2.5555,1.4376
3,2.5691,1.3453
3,2.5953,1.2629
3,2.635,1.1876
3,2.6875,1.1154
3,2.7521,1.0427
3,2.8294,0.96709
3,2.9211,0.88841
3,3.029,0.80865
3,3.1539,0.7315
3,3.2937,0.66139
3,3.4438,0.60231
3,3.5972,0.55682
3,3.746,0.52533
3,3.8832,0.506
3,4.0034,0.49513
3,4.1037,0.48807
3,4.183,0.48018
3,4.2415,0.4679
3,4.2799,0.44943
3,4.2991,0.42495
3,4.3004,0.3964
3,4.286,0.36673
3,4.259,0.33907
3,4.2232,0.31589
3,4.1824,0.29848
3,4.1395,0.28679
3,4.0952,0.27975
3,4.0485,0.27579
3,3.9968,0.2734
3,3.9369,0.27162
3,3.8667,0.27014
3,3.7863,0.26915
3,3.6984,0.26903
3,3.6076,0.26994
3,3.5195,0.27161
3,3.4396,0.27332
3,3.3721,0.27411
3,3.3196,0.27313
3,3.283,0.26997
3,3.2624,0.26479
3,3.2571,0.2583
3,3.2664,0.2515
3,3.2891,0.24536
3,3.3237,0.24051
3,3.3676,0.23713
3,3.4176,0.23504
3,3.4699,0.23393
3,3.5213,0.23367
3,3.5692,0.23454
3,3.6124,0.23723
3,3.6508,0.24266
3,3.685,0.25163
3,3.7158,0.26449
3,3.7435,0.28092
3,3.7681,0.30005
3,3.7896,0.32066
3,3.8079,0.3416
3,3.8238,0.36213
3,3.8381,0.38201
3,3.8517,0.40134
3,3.8641,0.42021
3,3.8736,0.43827
3,3.8772,0.45451
3,3.871,0.46731
3,3.8523,0.47484
3,3.8207,0.47571
3,3.7791,0.46954
3,3.7337,0.45738
3,3.6929,0.44164
3,3.6649,0.42566
3,3.6555,0.41289
3,3.6662,0.40604
3,3.6942,0.40643
3,3.7326,0.41372
3,3.7735,0.42613
3,3.8096,0.44103
3,3.8371,0.45568
3,3.8564,0.4679
3,3.8713,0.47655
3,3.8876,0.48154
3,3.9106,0.48364
3,3.943,0.48405
3,3.9839,0.484
3,4.0286,0.48436
3,4.0707,0.4855
3,4.1034,0.48725
3,4.1217,0.48904
3,4.1238,0.49004
3,4.1115,0.4894
3,4.0896,0.48645
3,4.0643,0.48085
3,4.0421,0.47272
3,4.0285,0.46263
3,4.0271,0.45158
3,4.0397,0.44082
3,4.0663,0.43163
3,4.1058,0.4251
3,4.1561,0.42195
3,4.2146,0.42248
3,4.2784,0.42663
3,4.3444,0.43415
3,4.4093,0.44472
3,4.4705,0.45812
3,4.5259,0.47414
3,4.5743,0.49251
3,4.6164,0.51271
3,4.6537,0.53384
3,4.6891,0.55468
3,4.7261,0.57394
3,4.7681,0.59054
3,4.818,0.60402
3,4.8774,0.6148
3,4.9467,0.62413
3,5.0249,0.63397
3,5.1096,0.64645
3,5.1977,0.66347
3,5.286,0.6862
3,5.3713,0.71495
3,5.4516,0.74915
3,5.5257,0.78767
3,5.594,0.82922
3,5.6578,0.87274
3,5.7193,0.91761
3,5.7808,0.96368
3,5.8442,1.0111
3,5.9103,1.06
3,5.9791,1.1104
3,6.0489,1.1619
3,6.1178,1.2139
3,6.1831,1.2658
3,6.243,1.3167
3,6.2963,1.3663
3,6.343,1.414
3,6.3844,1.4598
3,6.4225,1.5033
3,6.4596,1.5442
3,6.4975,1.5817
3,6.5375,1.615
3,6.5796,1.6434
3,6.6229,1.666
3,6.6658,1.6826
3,6.7069,1.6931
3,6.745,1.698
3,6.7802,1.6981
3,6.8134,1.6942
3,6.8466,1.6876
3,6.8826,1.6793
3,6.9236,1.6706
3,6.9715,1.6627
3,7.0269,1.6567
3,7.0892,1.6534
3,7.1566,1.6537
3,7.2267,1.658
3,7.2967,1.6664
3,7.3643,1.6785
3,7.428,1.6939
3,7.487,1.7118
3,7.5415,1.7312
3,7.5924,1.7508
3,7.6408,1.7696
3,7.6882,1.786
3,7.7362,1.7987
3,7.7862,1.8068
3,7.84,1.8094
3,7.8993,1.8069
3,7.9658,1.8003
3,8.0407,1.7915
3,8.1245,1.7833
3,8.217,1.7787
3,8.3165,1.7807
3,8.4204,1.7919
3,8.5253,1.8138
3,8.6272,1.8468
3,8.7222,1.8903
3,8.8069,1.9427
3,8.8783,2.0018
3,8.9347,2.0653
3,8.9746,2.1306
3,8.9976,2.1955
3,9.0037,2.2582
3,8.9934,2.3174
3,8.9678,2.3722
3,8.9288,2.4223
3,8.8787,2.4679
3,8.8206,2.5094
3,8.7578,2.5476
3,8.6939,2.5831
3,8.6316,2.6161
3,8.5736,2.6462
3,8.521,2.6727
3,8.4744,2.6943
3,8.4334,2.7097
3,8.3968,2.7176
3,8.3629,2.7175
3,8.3299,2.7099
3,8.2954,2.6961
3,8.2574,2.6783
3,8.2136,2.6594
3,8.1622,2.6423
3,8.1014,2.6299
3,8.0302,2.624
3,7.9482,2.6254
3,7.8561,2.6338
3,7.7554,2.6475
3,7.6486,2.664
3,7.5387,2.6799
3,7.4291,2.6918
3,7.3231,2.6963
3,7.2231,2.6908
3,7.1308,2.6733
3,7.0463,2.6432
3,6.9682,2.601
3,6.894,2.5481
3,6.82,2.4869
3,6.7425,2.4203
3,6.6585,2.3516
3,6.566,2.2837
3,6.4656,2.2196
3,6.3595,2.1617
3,6.2521,2.1117
3,6.1489,2.0708
3,6.0555,2.0395
3,5.9763,2.0175
3,5.914,2.0042
3,5.869,1.9984
3,5.8394,1.9984
3,5.822,2.0024
3,5.8131,2.0084
3,5.8093,2.0144
3,5.8081,2.0185
3,5.8084,2.0188
3,5.8095,2.0139
3,5.8109,2.0024
3,5.8115,1.9833
3,5.8089,1.9559
3,5.7996,1.9198
3,5.7794,1.8751
3,5.744,1.8219
3,5.6904,1.7609
3,5.617,1.6931
3,5.5248,1.6197
3,5.4166,1.542
3,5.2969,1.4616
3,5.1711,1.3802
3,5.0444,1.2993
3,4.9215,1.2207
3,4.8062,1.1457
3,4.7011,1.076
3,4.6082,1.0126
3,4.5283,0.95649
3,4.4616,0.90812
3,4.4073,0.86737
3,4.3633,0.83354
3,4.3264,0.80541
3,4.292,0.78134
3,4.2548,0.75957
3,4.2094,0.73855
3,4.151,0.71725
3,4.077,0.69537
3,3.9869,0.67347
3,3.8833,0.65286
3,3.7713,0.63539
3,3.6577,0.62306
3,3.5503,0.61762
3,3.4562,0.62025
3,3.3812,0.63129
3,3.3284,0.65016
3,3.2985,0.67548
3,3.2893,0.70528
3,3.2969,0.7373
3,3.316,0.76934
3,3.3411,0.79953
3,3.3669,0.82651
3,3.3896,0.8495
3,3.4067,0.86828
3,3.4171,0.88306
3,3.4213,0.89434
3,3.4207,0.90277
3,3.4173,0.90905
3,3.4133,0.91378
3,3.4107,0.91742
3,3.4109,0.92027
3,3.415,0.92238
3,3.4237,0.92361
3,3.4376,0.92364
3,3.4576,0.92206
3,3.4847,0.91853
3,3.5208,0.91292
3,3.5677,0.9055
3,3.6278,0.89701
3,3.7029,0.88872
3,3.7946,0.88226
3,3.9031,0.87945
3,4.0278,0.88191
3,4.1667,0.8908
3,4.3165,0.90655
3,4.4734,0.9287
3,4.6328,0.95603
3,4.7899,0.9867
3,4.9402,1.0186
3,5.0798,1.0496
3,5.2054,1.078
3,5.3151,1.1027
3,5.4079,1.1229
3,5.4842,1.1387
3,5.5451,1.1506
3,5.5926,1.1593
3,5.6287,1.1656
3,5.6553,1.1705
3,5.6739,1.1746
3,5.6854,1.1785
3,5.6906,1.1824
3,5.6905,1.1864
3,5.6868,1.1903
3,5.6821,1.1934
3,5.6802,1.1954
3,5.6858,1.1958
3,5.7034,1.1942
3,5.7368,1.1907
3,5.7878,1.1857
3,5.856,1.1797
3,5.9384,1.1737
3,6.0301,1.1684
3,6.125,1.1642
3,6.2171,1.1611
3,6.3011,1.1588
3,6.3739,1.1562
3,6.4337,1.1518
3,6.4804,1.1441
3,6.5147,1.1313
3,6.5372,1.1123
3,6.5483,1.0861
3,6.5477,1.0526
3,6.5349,1.0125
3,6.5095,0.96695
3,6.4721,0.91812
3,6.4242,0.8685
3,6.369,0.82092
3,6.3104,0.77822
3,6.2528,0.74294
3,6.2006,0.71708
3,6.1569,0.70178
3,6.1241,0.69723
3,6.1026,0.7026
3,6.0917,0.71614
3,6.0898,0.73541
3,6.0944,0.75762
3,6.1027,0.77996
3,6.112,0.80004
3,6.1194,0.81614
3,6.1225,0.82743
3,6.1186,0.83401
3,6.1055,0.83681
3,6.0812,0.83738
3,6.0444,0.83755
3,5.9949,0.83906
3,5.9336,0.84326
3,5.8636,0.85085
3,5.7892,0.86173
3,5.7163,0.87512
3,5.6515,0.88965
3,5.6005,0.90366
3,5.5674,0.91551
3,5.5534,0.92388
3,5.5562,0.92791
3,5.5708,0.92732
3,5.5898,0.92241
3,5.6052,0.91385
3,5.6104,0.90258
3,5.601,0.88958
3,5.5759,0.87574
3,5.537,0.86169
3,5.4885,0.84784
3,5.4351,0.83429
3,5.3812,0.82093
3,5.3298,0.8075
3,5.2819,0.7937
3,5.2376,0.77925
3,5.196,0.76398
3,5.157,0.74791
3,5.1213,0.73124
3,5.0904,0.71431
3,5.0668,0.69757
3,5.0523,0.68145
3,5.048,0.66627
3,5.0534,0.6522
3,5.0665,0.63924
3,5.0841,0.62724
